RapNet Seller #,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence,Measurements,Lab,Cert #,RapNet Total Price,Depth %,Table %,RapNet Lot #
67016,Round,0.500,D,SI1,Excellent,Excellent,Excellent,Faint Blue,5.14-5.17x3.13,GIA,2141346206,1680.0000,60.8,59.00,37140136
67016,Round,0.500,D,SI1,Excellent,Excellent,Very Good,None ,5.04-5.07x3.17,GIA,2126923244,1660.0000,62.6,57.00,37404142
67016,Round,0.500,E,SI1,Excellent,Excellent,Excellent,None ,5.05-5.09x3.16,GIA,2126937166,1494.0000,62.4,58.00,37404147
67016,Round,0.500,E,SI1,Excellent,Excellent,Excellent,None ,5.13-5.17x3.11,GIA,2126992565,1494.0000,60.5,59.00,37404149
67016,Round,0.500,E,SI2,Very Good,Very Good,Excellent,None ,4.98-5.00x3.16,GIA,2126876222,1203.5000,63.4,59.00,37404151
67016,Round,0.500,F,VS2,Excellent,Very Good,Excellent,None ,5.12-5.15x3.10,GIA,2126897731,1701.5000,60.3,59.00,37404157
67016,Round,0.500,H,VS2,Excellent,Very Good,Excellent,None ,5.15-5.18x3.07,GIA,5136001054,1328.0000,59.4,60.00,37404162
67016,Round,0.500,H,I1,Very Good,Excellent,Very Good,None ,5.11-5.13x3.11,GIA,6147346282,779.0000,60.6,59.00,37302804
67016,Round,0.500,D,SI1,Excellent,Very Good,Excellent,None ,5.09-5.13x3.17,GIA,2136061755,1640.0000,62.0,56.00,37413137
67016,Round,0.500,F,SI1,Excellent,Excellent,Excellent,Faint Blue,5.04-5.07x3.16,GIA,5136164862,1312.0000,62.5,56.00,37509990
67016,Round,0.500,D,SI1,Excellent,Excellent,Very Good,None ,5.10-5.14x3.18,GIA,2136111415,1640.0000,62.0,56.00,37708430
67016,Round,0.500,E,SI1,Excellent,Very Good,Excellent,None ,5.11-5.15x3.13,GIA,5136140382,1476.0000,61.0,55.00,37708436
67016,Round,0.500,G,VS1,Excellent,Excellent,Excellent,None ,5.16-5.19x3.10,GIA,2136053562,1763.0000,59.9,59.00,37778301
67016,Round,0.500,D,SI1,Excellent,Excellent,Very Good,None ,5.13-5.18x3.13,GIA,1139211278,1620.0000,60.7,58.00,37778293
67016,Round,0.500,D,SI2,Excellent,Excellent,Very Good,None ,5.09-5.11x3.12,GIA,2141403552,1271.0000,61.2,61.00,36998795
67016,Round,0.500,E,SI1,Excellent,Very Good,Excellent,None ,5.09-5.11x3.15,GIA,6147351677,1476.0000,61.8,58.00,36998800
67016,Round,0.500,D,VS1,Excellent,Excellent,Excellent,Faint Blue,5.08-5.11x3.15,GIA,1129878866,2214.0000,61.9,57.00,37140124
67016,Round,0.500,E,SI2,Very Good,Excellent,Very Good,None ,5.04-5.06x3.14,GIA,2126878513,1189.0000,62.2,59.00,37140163
67016,Round,0.500,E,SI2,Excellent,Very Good,Very Good,Medium Blue,5.09-5.13x3.11,GIA,6147343582,1189.0000,60.9,61.00,37140165
67016,Round,0.500,D,SI2,Excellent,Very Good,Very Good,Faint Blue,5.05-5.09x3.14,GIA,2131908846,1255.5000,61.9,59.00,36550818
67016,Round,0.500,D,VS2,Excellent,Excellent,Very Good,None ,5.19-5.25x3.07,GIA,2126979396,1984.5000,58.7,61.00,37486559
67016,Round,0.500,G,VS1,Excellent,Excellent,Very Good,None ,5.01-5.09x3.17,GIA,2136021167,1741.5000,62.8,57.00,37486565
67016,Round,0.500,D,VS2,Excellent,Excellent,Very Good,None ,5.12-5.13x3.11,GIA,2126840506,1984.5000,60.7,60.00,37509974
67016,Round,0.500,D,SI1,Excellent,Excellent,Very Good,Faint Blue,5.06-5.08x3.14,GIA,2131838699,1620.0000,62.0,57.00,37509976
67016,Round,0.500,E,I1,Excellent,Very Good,Excellent,None ,5.10-5.12x3.17,GIA,6147164023,891.0000,62.0,54.00,37509983
67016,Round,0.500,L,VS2,Excellent,Excellent,Excellent,None ,5.14-5.19x3.07,GIA,1146344749,800.0000,59.5,60.00,37140197
67016,Round,0.500,D,I1,Very Good,Excellent,Excellent,Faint Blue,5.03-5.07x3.16,GIA,2126902532,920.0000,62.5,57.00,37302786
67016,Round,0.500,E,VVS1,Excellent,Excellent,Excellent,None ,5.14-5.16x3.10,GIA,2126985627,2520.0000,60.2,61.00,37404145
67016,Round,0.500,E,SI1,Excellent,Very Good,Excellent,None ,5.08-5.10x3.10,GIA,2141180594,1440.0000,60.9,61.00,37509982
67016,Round,0.500,F,VS2,Excellent,Excellent,Very Good,None ,5.06-5.08x3.16,GIA,2141103157,1640.0000,62.3,59.00,37509988
67016,Round,0.500,G,VS2,Excellent,Very Good,Excellent,None ,5.06-5.08x3.17,GIA,2136072438,1440.0000,62.5,55.00,37708445
67016,Round,0.500,I,VVS1,Excellent,Excellent,Very Good,None ,5.04-5.13x3.13,GIA,2126800471,1640.0000,61.5,57.00,36550885
67016,Round,0.500,E,SI1,Excellent,Excellent,Very Good,None ,5.04-5.06x3.15,GIA,6147431038,1440.0000,62.3,58.00,36998798
67016,Round,0.500,H,VVS2,Very Good,Very Good,Excellent,None ,5.17-5.19x3.07,GIA,6147374993,1720.0000,59.2,59.00,36998826
67016,Round,0.500,D,SI1,Very Good,Very Good,Very Good,None ,5.01-5.08x3.21,GIA,1129901010,1600.0000,63.6,56.00,37140132
67016,Round,0.500,G,VVS2,Excellent,Excellent,Very Good,None ,5.08-5.10x3.13,GIA,2131927425,1960.0000,61.4,60.00,37140184
67016,Round,0.500,J,VVS1,Excellent,Excellent,Excellent,None ,5.07-5.10x3.15,GIA,1146155888,1320.0000,61.9,59.00,37140195
67016,Round,0.500,E,VS1,Excellent,Excellent,Very Good,None ,5.19-5.22x3.09,GIA,1139031335,2014.5000,59.4,61.00,37486561
67016,Round,0.500,F,VS1,Excellent,Excellent,Excellent,None ,5.12-5.15x3.11,GIA,1139199093,1935.5000,60.4,57.00,37708438
67016,Round,0.500,J,I1,Excellent,Excellent,Very Good,None ,5.10-5.12x3.20,GIA,2131380619,680.0000,62.6,52.00,32068757
67016,Round,0.500,E,SI1,Excellent,Very Good,Very Good,None ,5.05-5.10x3.18,GIA,2141203510,1440.0000,62.6,55.00,35536124
67016,Round,0.500,D,SI1,Excellent,Very Good,Excellent,None ,5.07-5.09x3.17,GIA,2126769476,1600.0000,62.5,56.00,36550816
67016,Round,0.500,G,SI1,Excellent,Excellent,Very Good,None ,5.07-5.12x3.17,GIA,5126657239,1160.0000,62.1,57.00,36550875
67016,Round,0.500,E,VVS1,Excellent,Excellent,Very Good,None ,5.06-5.11x3.13,GIA,5126914460,2457.0000,61.7,58.00,37413140
67016,Round,0.500,F,VVS1,Excellent,Excellent,Very Good,None ,5.11-5.13x3.14,GIA,1136764955,2262.0000,61.3,57.00,37433880
67016,Round,0.500,D,SI1,Very Good,Excellent,Very Good,None ,5.05-5.06x3.08,GIA,2136164998,1560.0000,61.0,60.00,37509975
67016,Round,0.500,F,SI2,Very Good,Excellent,Very Good,None ,5.13-5.16x3.06,GIA,5136211275,1053.0000,59.5,51.00,37778300
67016,Round,0.500,D,SI2,Very Good,Very Good,Very Good,None ,5.09-5.12x3.08,GIA,1146346377,1224.5000,60.3,62.00,37140142
67016,Round,0.500,F,VS1,Very Good,Excellent,Excellent,None ,5.17-5.21x3.04,GIA,5126881410,1935.5000,58.5,63.00,37404156
67016,Round,0.500,D,SI2,Very Good,Excellent,Very Good,Medium Blue,4.99-5.05x3.19,GIA,2141344608,1209.0000,63.5,57.00,37140140
67016,Round,0.500,E,SI2,Very Good,Excellent,Very Good,Medium Blue,5.08-5.12x3.10,GIA,5126878747,1131.0000,60.8,60.00,37140164
67016,Round,0.500,E,SI1,Very Good,Excellent,Very Good,None ,5.06-5.09x3.10,GIA,2126922280,1404.0000,61.1,59.00,37404148
67016,Round,0.500,E,SI1,Very Good,Very Good,Excellent,None ,5.16-5.19x3.05,GIA,1129881398,1404.0000,59.0,62.00,37404150
67016,Round,0.500,J,VS2,Very Good,Excellent,Excellent,None ,5.12-5.16x3.05,GIA,1129882686,936.0000,59.4,65.00,37404163
67016,Round,0.500,D,SI2,Very Good,Very Good,Excellent,None ,5.00-5.01x3.18,GIA,2126940205,1209.0000,63.6,58.00,37413139
67016,Round,0.500,J,VVS1,Excellent,Very Good,Very Good,None ,5.15-5.16x3.09,GIA,2131970606,1287.0000,59.9,60.00,35536148
67016,Round,0.500,G,VVS1,Excellent,Excellent,Very Good,None ,5.07-5.10x3.15,GIA,2141179833,2067.0000,61.9,58.00,36550866
67016,Round,0.500,D,SI2,Very Good,Very Good,Excellent,Faint Blue,5.04-5.08x3.12,GIA,1146341726,1209.0000,61.7,61.00,36998794
67016,Round,0.500,E,SI1,Very Good,Excellent,Very Good,None ,4.95-5.00x3.19,GIA,6147404412,1404.0000,64.2,57.00,36998797
67016,Round,0.500,E,SI1,Very Good,Very Good,Very Good,None ,5.00-5.02x3.18,GIA,6147370479,1404.0000,63.5,55.00,36998802
67016,Round,0.500,I,VVS2,Very Good,Excellent,Very Good,Faint Blue,5.05-5.09x3.13,GIA,1139037618,1404.0000,61.7,60.00,36998836
67016,Round,0.500,D,SI1,Very Good,Excellent,Good,None ,5.00-5.04x3.21,GIA,1129985615,1540.0000,63.9,55.00,37404143
67016,Round,0.500,D,SI1,Very Good,Very Good,Very Good,None ,5.04-5.09x3.14,GIA,1129979409,1540.0000,62.0,63.00,37486560
67016,Round,0.500,J,VS1,Very Good,Excellent,Very Good,None ,5.11-5.13x3.09,GIA,5136007462,1078.0000,60.3,63.00,37486578
67016,Round,0.500,I,I1,Very Good,Good,Very Good,None ,5.05-5.08x3.18,GIA,2126181146,702.0000,62.8,56.00,32068756
67016,Round,0.500,D,SI2,Excellent,Very Good,Very Good,Faint ,5.10-5.12x3.19,GIA,2126424599,1209.0000,62.3,56.00,33110897
67016,Round,0.500,E,I1,Excellent,Very Good,Very Good,None ,5.15-5.18x3.15,GIA,2126423701,858.0000,61.1,57.00,33110920
67016,Round,0.500,F,VS1,Excellent,Very Good,Very Good,Faint Blue,5.13-5.17x3.08,GIA,2136192724,1862.0000,59.7,59.00,37708439
67016,Round,0.500,F,SI1,Very Good,Excellent,Very Good,None ,4.92-5.00x3.18,GIA,2126770359,1232.0000,64.1,58.00,36550853
67016,Round,0.500,K,SI2,Very Good,Very Good,Very Good,Faint Blue,4.96-5.03x3.20,GIA,2126770375,731.5000,64.1,56.00,36550899
67016,Round,0.500,E,SI1,Very Good,Very Good,Very Good,None ,5.14-5.17x3.03,GIA,6147375279,1386.0000,58.7,64.00,36998801
67016,Round,0.500,E,SI2,Very Good,Very Good,Very Good,None ,5.05-5.08x3.13,GIA,2136037316,1116.5000,61.7,60.00,36998803
67016,Round,0.500,E,I1,Very Good,Very Good,Very Good,Medium Blue,5.00-5.04x3.23,GIA,2141148493,847.0000,64.3,58.00,37302797
67016,Round,0.500,F,SI1,Very Good,Very Good,Excellent,None ,5.06-5.10x3.18,GIA,1139139348,1200.0000,62.6,51.00,37562641
67016,Round,0.500,D,SI1,Very Good,Excellent,Very Good,Faint Blue,5.04-5.07x3.13,GIA,1139211337,1500.0000,62.0,58.00,37778292
67016,Round,0.500,F,SI1,Very Good,Excellent,Very Good,None ,5.11-5.13x3.10,GIA,1139211279,1200.0000,60.6,58.00,37778299
67016,Round,0.500,D,SI2,Very Good,Very Good,Excellent,Medium Blue,5.10-5.13x3.11,GIA,2126940216,1178.0000,60.7,60.00,37413138
67016,Round,0.500,G,VS2,Excellent,Very Good,Excellent,Faint Blue,5.11-5.12x3.08,GIA,2126987168,1368.0000,60.1,61.00,37649913
67016,Round,0.500,E,VVS1,Excellent,Excellent,Excellent,None ,5.06-5.08x3.18,GIA,1139140657,2394.0000,62.7,55.00,37708432
67016,Round,0.500,E,SI2,Very Good,Excellent,Good,None ,4.96-5.02x3.22,GIA,5126734755,1087.5000,64.6,53.00,36550833
67016,Round,0.500,F,SI2,Very Good,Excellent,Good,None ,5.20-5.23x3.05,GIA,1146185188,1012.5000,58.5,61.00,36550863
67016,Round,0.500,F,SI2,Very Good,Very Good,Good,None ,4.96-4.99x3.18,GIA,5126897695,1012.5000,64.0,57.00,37404159
67016,Round,0.500,E,VS1,Very Good,Excellent,Excellent,None ,5.17-5.19x3.03,GIA,6147072803,1912.5000,58.6,63.00,37509979
67016,Round,0.500,F,VS1,Very Good,Very Good,Excellent,None ,4.97-5.01x3.17,GIA,2126688886,1837.5000,63.5,59.00,37509985
67016,Round,0.500,E,SI2,Excellent,Very Good,Very Good,None ,5.11-5.14x3.09,GIA,2136139389,1087.5000,60.2,60.00,37562638
67016,Round,0.500,D,VS2,Very Good,Excellent,Excellent,None ,5.04-5.08x3.14,GIA,2136072943,1788.5000,61.9,60.00,37708426
67016,Round,0.500,E,SI1,Very Good,Very Good,Excellent,None ,5.01-5.03x3.18,GIA,513108482,1314.0000,63.3,54.00,37708435
67016,Round,0.500,I,VVS2,Very Good,Excellent,Good,None ,5.07-5.17x3.15,GIA,1139020506,1332.0000,61.4,59.00,37486576
67016,Round,0.500,J,VS2,Very Good,Good,Excellent,Faint Blue,5.12-5.16x3.08,GIA,6107828664,888.0000,59.9,60.00,37866844
67016,Round,0.500,J,VVS1,Very Good,Very Good,Very Good,None ,5.13-5.16x3.08,GIA,2141102028,1237.5000,59.9,57.00,35536147
67016,Round,0.500,E,VS2,Very Good,Excellent,Good,None ,5.08-5.13x3.14,GIA,2126769828,1650.0000,61.6,59.00,36550827
67016,Round,0.500,E,VS2,Very Good,Excellent,Good,None ,5.10-5.13x3.09,GIA,1129931304,1540.0000,60.5,58.00,36826440
67016,Round,0.500,G,VS2,Very Good,Very Good,Good,None ,5.02-5.04x3.11,GIA,2136091442,1260.0000,61.9,61.00,37708444
67016,Round,0.500,D,SI2,Very Good,Excellent,Very Good,Medium Blue,5.03-5.06x3.19,GIA,5126985964,1116.0000,63.1,55.00,36998793
67016,Round,0.500,E,VVS2,Very Good,Very Good,Very Good,None ,5.03-5.08x3.10,GIA,1146341589,2124.0000,61.3,63.00,36998796
67016,Round,0.500,E,VVS2,Very Good,Very Good,Excellent,None ,5.06-5.08x3.18,GIA,1146036289,2153.5000,62.7,55.00,35348952
67016,Round,0.500,I,VVS1,Very Good,Excellent,Excellent,None ,5.02-5.04x3.17,GIA,2126878620,1496.5000,63.1,58.00,37562642
67016,Round,0.500,E,SI1,Very Good,Excellent,Excellent,Medium ,4.98-5.00x3.21,GIA,5126863152,1188.0000,64.3,56.00,37562637
67016,Round,0.500,K,VS2,Very Good,Excellent,Very Good,None ,5.00-5.02x3.16,GIA,2141349112,714.0000,63.2,58.00,37649916
67016,Round,0.500,E,I1,Good,Very Good,Good,None ,5.14-5.18x3.05,GIA,1139053551,748.0000,59.0,55.00,37778297
67016,Round,0.500,F,VS1,Very Good,Very Good,Very Good,Medium Blue,5.00-5.03x3.17,GIA,1139121990,1666.0000,63.3,57.00,37778298
67016,Round,0.500,E,VS2,Very Good,Good,Excellent,None ,5.14-5.15x3.12,GIA,2126067571,1540.0000,60.6,58.00,32389990
67016,Round,0.500,E,VS1,Very Good,Excellent,Good,None ,5.18-5.21x3.04,GIA,1129691516,1785.0000,58.5,61.00,36550824
67016,Round,0.500,D,SI1,Very Good,Good,Excellent,Medium ,5.09-5.11x3.12,GIA,2126740203,1300.0000,61.2,58.00,37562632
67016,Round,0.500,D,I1,Good,Very Good,Good,Faint Blue,5.02-5.05x3.15,GIA,2136121993,747.5000,62.5,58.00,37778294
67016,Round,0.500,G,I1,Very Good,Excellent,Very Good,None ,5.10-5.12x3.06,GIA,2136021271,660.0000,59.9,64.00,37486569
67016,Round,0.500,G,I2,Very Good,Excellent,Very Good,Medium Blue,4.95-4.97x3.19,GIA,2126966171,495.0000,64.3,55.00,37486570
67016,Round,0.500,E,SI1,Very Good,Excellent,Very Good,Medium ,4.94-5.02x3.21,GIA,1129998246,1188.0000,64.5,52.00,37562635
67016,Round,0.500,E,SI1,Very Good,Excellent,Very Good,Medium ,4.95-4.99x3.19,GIA,2136130920,1188.0000,64.1,55.00,37562636
75149,Round,0.500,D,VS1,Good,Excellent,Excellent,None ,4.90-4.93x3.22,GIA,2136068277,1620.0000,65.5,55.00,37635940
75149,Round,0.500,E,VS2,Very Good,Excellent,Excellent,Faint ,5.02-5.03x3.18,GIA,2126886429,1474.0000,63.4,57.00,37807762
75149,Round,0.500,F,VS2,Very Good,Excellent,Excellent,Faint ,5.09-5.10x3.10,GIA,2126947953,1394.0000,60.8,58.00,37793912
75149,Round,0.500,E,SI1,Excellent,Excellent,Excellent,Faint ,5.06-5.10x3.14,GIA,2131831847,1368.0000,61.9,59.00,37844177
75149,Round,0.500,E,SI1,Excellent,Very Good,Excellent,Faint ,5.10-5.12x3.10,GIA,6147151854,1368.0000,60.7,59.00,37844178
75149,Round,0.500,L,VS2,Excellent,Excellent,Excellent,None ,5.09-5.11x3.12,IGI,S3C38135,684.2100,61.2,60.50,36306873
75149,Round,0.500,H,I1,Very Good,Excellent,Very Good,None ,5.11-5.15x3.07,IGI,S3A68495,684.0000,59.8,64.00,37773702
71331,Round,0.500,E,VVS1,Good,Very Good,Good,None ,4.95-4.97x3.17,GIA,1129911973,1795.5000,63.8,55.00,36426348
71331,Round,0.500,E,VS1,Good,Excellent,Very Good,None ,4.91-4.94x3.20,GIA,5126924829,1479.0000,64.9,59.00,37300833
71331,Round,0.500,F,VS2,Very Good,Very Good,Very Good,Strong Blue,4.97-4.99x3.20,GIA,5136085698,1209.5000,64.3,58.00,37300839
71331,Round,0.500,F,VVS2,Very Good,Excellent,Good,None ,4.96-4.98x3.22,GIA,5126795202,1616.5000,64.8,56.00,35934482
71331,Round,0.500,F,VS2,Good,Very Good,Very Good,None ,4.90-4.94x3.27,GIA,2136213883,1250.5000,66.6,55.00,37660450
71331,Round,0.500,G,VS2,Fair,Very Good,Very Good,None ,4.91-4.93x3.27,GIA,2136115268,1116.0000,66.5,54.00,37402331
71331,Round,0.500,E,SI2,Excellent,Excellent,Excellent,None ,5.09-5.11x3.19,GIA,1139115342,1160.0000,62.6,55.00,37402324
71331,Round,0.500,E,SI2,Excellent,Excellent,Excellent,Faint ,5.13-5.15x3.13,GIA,2131685221,1174.5000,60.9,58.00,32836335
71331,Round,0.500,F,I1,Very Good,Excellent,Excellent,None ,5.03-5.05x3.12,GIA,2126713703,808.5000,61.9,58.00,35934490
71331,Round,0.500,E,SI1,Excellent,Excellent,Excellent,None ,5.08-5.09x3.12,GIA,2136085263,1386.0000,61.4,57.00,37300837
71331,Round,0.500,H,VVS2,Very Good,Excellent,Excellent,None ,5.00-5.03x3.18,GIA,1139213025,1655.5000,63.4,57.00,37660453
71331,Round,0.500,F,VS1,Excellent,Excellent,Excellent,None ,5.07-5.09x3.19,GIA,5136115328,1886.5000,62.8,55.00,37785699
71331,Round,0.500,F,VS2,Excellent,Very Good,Very Good,None ,5.08-5.10x3.16,GIA,5126862616,1599.0000,62.2,57.00,37112888
71331,Round,0.500,F,VS2,Excellent,Excellent,Excellent,None ,5.04-5.06x3.19,GIA,1139115617,1619.5000,63.1,56.00,37402328
71331,Round,0.500,E,SI1,Excellent,Excellent,Very Good,None ,5.05-5.08x3.11,GIA,2126924939,1296.0000,61.5,58.00,36426350
71331,Round,0.500,K,VS1,Very Good,Excellent,Excellent,None ,5.01-5.03x3.21,GIA,1129941501,792.0000,63.9,57.00,37300847
71331,Round,0.500,G,I1,Excellent,Very Good,Excellent,None ,5.13-5.14x3.10,GIA,2141057724,730.0000,60.3,60.00,34481981
71331,Round,0.500,H,IF,Excellent,Excellent,Excellent,None ,5.11-5.13x3.14,GIA,5136115353,1961.0000,61.4,57.00,37660452
71331,Round,0.500,G,VS1,Very Good,Very Good,Good,None ,5.03-5.05x3.17,GIA,2126199050,1612.5000,62.9,55.00,34171419
71331,Round,0.500,E,VS1,Excellent,Excellent,Excellent,None ,5.09-5.10x3.16,GIA,5136115310,1912.5000,62.1,57.00,37402321
71331,Round,0.500,D,VS1,Excellent,Excellent,Very Good,Medium Blue,5.05-5.09x3.16,GIA,2126787624,1863.0000,62.3,56.00,35934479
71331,Round,0.500,E,SI1,Very Good,Excellent,Very Good,None ,4.99-5.00x3.14,GIA,2126885849,1242.0000,62.9,59.00,37300835
71331,Round,0.500,E,SI1,Very Good,Excellent,Very Good,None ,5.04-5.07x3.19,GIA,5126941760,1242.0000,63.1,53.00,37300836
71331,Round,0.500,F,VS2,Very Good,Excellent,Excellent,None ,4.99-5.02x3.22,GIA,2126991950,1435.0000,64.3,56.00,37402326
71331,Round,0.500,F,VS2,Very Good,Excellent,Excellent,None ,5.01-5.03x3.18,GIA,2126885821,1435.0000,63.3,56.00,37402327
71331,Round,0.500,F,VS2,Very Good,Excellent,Excellent,None ,5.00-5.01x3.20,GIA,2136115169,1435.0000,63.9,56.00,37402329
71331,Round,0.500,D,VS2,Very Good,Excellent,Excellent,None ,4.99-5.00x3.21,GIA,2136115370,1617.0000,64.3,54.00,37402320
71331,Round,0.500,E,VS2,Very Good,Excellent,Very Good,None ,5.02-5.05x3.16,GIA,5136115595,1452.0000,62.8,57.00,37402322
71331,Round,0.500,G,VS1,Good,Very Good,Very Good,None ,4.90-4.93x3.18,GIA,2126174199,1440.5000,64.7,57.00,34171418
71331,Round,0.500,I,I1,Good,Very Good,Very Good,None ,4.98-5.00x3.16,GIA,1119746956,603.0000,63.3,59.00,36426359
71331,Round,0.500,E,VS2,Very Good,Excellent,Excellent,None ,5.03-5.07x3.17,GIA,1119133354,1518.0000,62.7,58.00,36426349
71331,Round,0.500,D,VS1,Excellent,Very Good,Excellent,Medium Blue,5.13-5.14x3.10,GIA,2126523695,1863.0000,60.3,60.00,34481977
71331,Round,0.500,F,SI1,Good,Good,Very Good,None ,4.89-4.91x3.25,GIA,2136213797,992.0000,66.4,56.00,37660451
71331,Round,0.500,D,SI1,Excellent,Excellent,Excellent,Strong Blue,5.17-5.21x3.09,GIA,2126424792,1280.0000,59.6,60.00,35891114
71331,Round,0.500,E,SI1,Good,Excellent,Excellent,None ,4.94-4.96x3.27,GIA,2126096876,1152.0000,66.0,54.00,35891116
71331,Round,0.500,E,VVS2,Very Good,Excellent,Excellent,None ,5.13-5.14x3.10,GIA,1139085086,1888.0000,60.2,56.00,37300831
71331,Round,0.500,E,IF,Very Good,Excellent,Excellent,None ,5.05-5.06x3.19,GIA,1129941475,2372.5000,63.0,58.00,37300830
71331,Round,0.500,E,SI1,Very Good,Good,Very Good,None ,5.01-5.04x3.14,GIA,2136115149,1170.0000,62.5,58.00,37402323
77160,Round,0.500,G,SI1,Excellent,Very Good,Very Good,None ,5.02-5.06x3.14,IGI,S3D21994,986.0000,62.3,58.00,37840620
40218,Round,0.500,D,VVS2,Good,Good,Very Good,None ,4.93-4.96x3.21,GIA,5136042856,1727.6800,65.0,56.00,36881001
40218,Round,0.500,I,VS1,Good,Very Good,Good,Faint ,5.06-5.09x3.05,GIA,2126369743,911.8400,60.0,60.00,33511996
40218,Round,0.500,E,SI1,Very Good,Very Good,Very Good,Strong ,4.98-5.01x3.17,GIA,5136188752,1044.0000,63.4,58.00,37596688
40218,Round,0.500,I,VS1,Good,Very Good,Very Good,None ,4.94-4.97x3.17,GIA,2131754533,959.8400,63.9,57.00,33511994
40218,Round,0.500,J,VS1,Good,Very Good,Very Good,None ,4.92-4.95x3.26,GIA,1136994870,839.8600,66.0,54.00,34196124
40218,Round,0.500,K,VS2,Good,Excellent,Very Good,None ,4.95-4.97x3.23,GIA,1146109884,629.8950,65.1,56.00,35058996
40218,Round,0.500,L,VVS2,Excellent,Excellent,Excellent,None ,5.09-5.11x3.15,GIA,2136188723,857.8900,61.7,59.00,37773219
40218,Round,0.500,F,SI1,Excellent,Excellent,Excellent,Faint ,5.08-5.10x3.13,GIA,1146138927,1264.0000,61.5,58.00,37640070
40218,Round,0.500,J,VVS2,Excellent,Excellent,Excellent,None ,5.11-5.13x3.16,GIA,2136188817,1184.8500,61.7,59.00,37773218
40218,Round,0.500,I,SI2,Excellent,Excellent,Excellent,None ,5.17-5.20x3.08,GIA,6137982104,840.0000,59.4,61.00,35969282
40218,Round,0.500,H,I1,Good,Very Good,Very Good,None ,4.93-4.95x3.24,GIA,2131755740,712.4050,65.5,54.00,33511986
40218,Round,0.500,I,SI1,Very Good,Excellent,Excellent,Faint ,5.01-5.03x3.10,GIA,2136193768,862.3850,61.7,59.00,37596691
40218,Round,0.500,J,SI1,Excellent,Excellent,Excellent,None ,5.09-5.11x3.12,GIA,6137997581,797.8950,61.2,58.00,35969283
40218,Round,0.500,H,VVS1,Excellent,Excellent,Excellent,None ,5.10-5.13x3.13,GIA,5136188781,1861.7550,61.2,58.00,37596690
40218,Round,0.500,H,SI1,Very Good,Very Good,Very Good,None ,5.04-5.05x3.17,GIA,1139164258,1039.3650,62.9,55.00,37737390
40218,Round,0.500,K,SI2,Excellent,Excellent,Excellent,Faint ,5.09-5.12x3.17,GIA,1136576650,740.9050,62.0,56.00,37351848
40218,Round,0.500,K,VS1,Excellent,Very Good,Excellent,Strong ,5.16-5.18x3.09,GIA,1146156283,792.0000,59.8,60.00,35058995
40218,Round,0.500,G,SI2,Good,Very Good,Excellent,None ,5.04-5.06x3.01,GIA,1139122227,827.8850,59.6,63.00,37303662
40218,Round,0.500,J,VVS1,Very Good,Excellent,Very Good,None ,5.01-5.03x3.14,GIA,5136164383,1187.8350,62.6,61.00,37508026
40218,Round,0.500,G,VS2,Very Good,Very Good,Very Good,None ,5.11-5.13x3.03,GIA,1139163518,1295.8200,59.2,66.00,37737389
40218,Round,0.500,J,VVS2,Good,Very Good,Excellent,None ,4.93-4.95x3.20,GIA,5136212962,1079.8500,64.8,58.00,37737391
40218,Round,0.500,G,IF,Excellent,Excellent,Excellent,None ,5.14-5.15x3.14,GIA,2136042383,2189.7000,61.1,56.00,36881009
40218,Round,0.500,K,SI2,Good,Very Good,Good,Faint ,4.92-4.96x3.20,GIA,2131572982,655.4050,64.7,57.00,33512042
40218,Round,0.500,K,SI2,Good,Excellent,Good,Medium ,4.90-4.94x3.22,GIA,5136188677,655.4050,65.3,57.00,37596693
40218,Round,0.500,I,SI1,Very Good,Very Good,Very Good,None ,5.02-5.03x3.19,GIA,1146130646,804.8850,63.5,58.00,34710343
40218,Round,0.500,K,SI2,Good,Very Good,Very Good,None ,5.07-5.11x3.05,GIA,2131571045,664.9050,59.8,62.00,35017860
40218,Round,0.500,I,SI2,Very Good,Good,Very Good,Faint ,4.98-5.01x3.19,GIA,2131570212,745.3950,63.9,56.00,33512002
40218,Round,0.500,I,VS2,Very Good,Very Good,Good,None ,5.03-5.05x3.14,GIA,5136121590,1029.3550,62.3,57.00,37508025
40218,Round,0.500,L,SI1,Good,Good,Excellent,Faint ,4.91-4.93x3.25,GIA,1146124326,645.9050,66.1,56.00,34710346
40218,Round,0.500,K,SI1,Good,Very Good,Very Good,None ,5.09-5.11x3.02,GIA,2141149522,679.9000,59.3,64.00,34936339
40218,Round,0.500,I,VS1,Good,Very Good,Very Good,None ,4.92-4.97x3.18,GIA,1129435208,1087.8400,64.3,58.00,35017847
40218,Round,0.500,I,VS2,Good,Very Good,Very Good,None ,4.92-4.96x3.22,GIA,2126603351,985.8550,65.3,59.00,35017848
40218,Round,0.500,K,VS2,Good,Excellent,Excellent,None ,4.92-4.96x3.26,GIA,2131875905,713.8950,66.0,56.00,35017857
40218,Round,0.500,K,VS2,Good,Excellent,Very Good,None ,4.95-4.97x3.21,GIA,1139163489,713.8950,64.6,57.00,37737392
40218,Round,0.500,I,VS1,Good,Excellent,Very Good,None ,4.87-4.91x3.23,GIA,1136622762,1087.8400,66.1,58.00,33511992
